https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume USD
1651489200000,2022-05-02 11:00:00,UST/USD,1.0,1.001,0.999,0.999,395.240759,394.84551824100004
1651485600000,2022-05-02 10:00:00,UST/USD,0.999,1.001,0.999,1.0,3630.229974,3630.229974
1651482000000,2022-05-02 09:00:00,UST/USD,0.999,1.001,0.999,0.999,3.915557,3.911641443
1651478400000,2022-05-02 08:00:00,UST/USD,0.999,1.001,0.999,0.999,953.571929,952.618357071
1651474800000,2022-05-02 07:00:00,UST/USD,0.999,1.001,0.999,0.999,477.683942,477.206258058
1651471200000,2022-05-02 06:00:00,UST/USD,1.001,1.001,0.999,0.999,57.786152,57.728365848
1651467600000,2022-05-02 05:00:00,UST/USD,1.001,1.001,0.999,1.001,7998.324234,8006.322558233999
1651464000000,2022-05-02 04:00:00,UST/USD,1.001,1.001,1.0,1.001,3551.498191,3555.0496891909997
1651460400000,2022-05-02 03:00:00,UST/USD,1.0,1.001,1.0,1.001,310593.942095,310904.53603709495
1651456800000,2022-05-02 02:00:00,UST/USD,1.0,1.001,1.0,1.0,15159.546806,15159.546806
1651453200000,2022-05-02 01:00:00,UST/USD,1.001,1.001,1.0,1.0,8132.289813,8132.289813
1651449600000,2022-05-02 00:00:00,UST/USD,1.0,1.001,0.999,1.001,25366.734203,25392.100937203
1651446000000,2022-05-01 23:00:00,UST/USD,1.001,1.001,1.0,1.0,10443.910617,10443.910617
1651442400000,2022-05-01 22:00:00,UST/USD,1.001,1.001,1.0,1.001,5206.741277,5211.948018276999
1651438800000,2022-05-01 21:00:00,UST/USD,1.0,1.001,0.999,1.001,180672.660988,180853.33364898796
1651435200000,2022-05-01 20:00:00,UST/USD,1.0,1.0,0.999,1.0,2401.84071,2401.84071
1651431600000,2022-05-01 19:00:00,UST/USD,0.999,1.0,0.999,1.0,2227.05273,2227.05273
1651428000000,2022-05-01 18:00:00,UST/USD,1.0,1.0,0.999,0.999,1908.66374,1906.75507626
1651424400000,2022-05-01 17:00:00,UST/USD,1.001,1.001,0.999,1.0,3264.075598,3264.075598
1651420800000,2022-05-01 16:00:00,UST/USD,1.001,1.001,0.999,1.001,1169.316999,1170.4863159989998
1651417200000,2022-05-01 15:00:00,UST/USD,1.0,1.001,0.999,1.001,13278.357616,13291.635973615998
1651413600000,2022-05-01 14:00:00,UST/USD,0.999,1.001,0.999,1.0,1058.282532,1058.282532
1651410000000,2022-05-01 13:00:00,UST/USD,1.001,1.001,0.999,0.999,43830.337559,43786.507221441
1651406400000,2022-05-01 12:00:00,UST/USD,0.999,1.001,0.999,1.001,578.075886,578.6539618859999
1651402800000,2022-05-01 11:00:00,UST/USD,0.999,1.001,0.999,0.999,14675.116528,14660.441411472
1651399200000,2022-05-01 10:00:00,UST/USD,0.999,1.001,0.999,0.999,245.13114,244.88600885999998
1651395600000,2022-05-01 09:00:00,UST/USD,1.001,1.001,0.999,0.999,4.226885,4.222658115000001
1651392000000,2022-05-01 08:00:00,UST/USD,0.999,1.001,0.999,1.001,4682.087434,4686.769521433999
1651388400000,2022-05-01 07:00:00,UST/USD,0.999,1.0,0.999,0.999,409.082234,408.67315176600005
1651384800000,2022-05-01 06:00:00,UST/USD,1.001,1.001,0.999,0.999,7715.734585,7708.018850415
1651381200000,2022-05-01 05:00:00,UST/USD,0.999,1.001,0.999,1.001,16551.365384,16567.916749384
1651377600000,2022-05-01 04:00:00,UST/USD,1.001,1.001,0.999,0.999,10612.114139,10601.502024861
1651374000000,2022-05-01 03:00:00,UST/USD,1.001,1.001,1.001,1.001,808.014235,808.8222492349998
1651370400000,2022-05-01 02:00:00,UST/USD,1.001,1.001,0.999,1.001,2212.540401,2214.752941401
1651366800000,2022-05-01 01:00:00,UST/USD,0.999,1.001,0.999,1.001,30233.687781,30263.921468780998
1651363200000,2022-05-01 00:00:00,UST/USD,1.0,1.0,0.999,0.999,49209.459955,49160.250495045
1651359600000,2022-04-30 23:00:00,UST/USD,1.0,1.0,0.999,1.0,11030.885507,11030.885507
1651356000000,2022-04-30 22:00:00,UST/USD,1.0,1.0,0.999,1.0,6429.004716,6429.004716
1651352400000,2022-04-30 21:00:00,UST/USD,1.0,1.001,0.999,1.0,163427.330423,163427.330423
1651348800000,2022-04-30 20:00:00,UST/USD,1.001,1.001,1.0,1.0,10280.210213,10280.210213
1651345200000,2022-04-30 19:00:00,UST/USD,1.001,1.001,1.0,1.001,2856.435146,2859.2915811459993
1651341600000,2022-04-30 18:00:00,UST/USD,1.001,1.001,1.0,1.001,9996.471711,10006.468182711
1651338000000,2022-04-30 17:00:00,UST/USD,1.0,1.001,1.0,1.001,6083.231988,6089.315219987999
1651334400000,2022-04-30 16:00:00,UST/USD,1.001,1.001,1.0,1.0,17333.52157,17333.52157
1651330800000,2022-04-30 15:00:00,UST/USD,0.999,1.001,0.999,1.001,28444.822958,28473.267780958
1651327200000,2022-04-30 14:00:00,UST/USD,0.999,1.001,0.999,0.999,16432.752374,16416.319621626
1651323600000,2022-04-30 13:00:00,UST/USD,1.0,1.001,0.999,0.999,285870.736212,285584.865475788
1651320000000,2022-04-30 12:00:00,UST/USD,1.001,1.001,1.0,1.0,248.780582,248.780582
1651316400000,2022-04-30 11:00:00,UST/USD,1.001,1.001,1.001,1.001,3028.613564,3031.6421775639997
1651312800000,2022-04-30 10:00:00,UST/USD,1.001,1.001,1.0,1.001,1035.850514,1036.8863645139998
1651309200000,2022-04-30 09:00:00,UST/USD,1.0,1.001,1.0,1.001,217.057371,217.27442837099997
1651305600000,2022-04-30 08:00:00,UST/USD,1.0,1.001,1.0,1.0,7965.899325,7965.899325
1651302000000,2022-04-30 07:00:00,UST/USD,1.001,1.001,1.0,1.0,8110.396659,8110.396659
1651298400000,2022-04-30 06:00:00,UST/USD,1.001,1.002,1.0,1.001,1215.501526,1216.7170275259998
1651294800000,2022-04-30 05:00:00,UST/USD,1.0,1.002,1.0,1.001,5297.105223,5302.402328222999
1651291200000,2022-04-30 04:00:00,UST/USD,1.0,1.002,1.0,1.0,2070.957523,2070.957523
1651287600000,2022-04-30 03:00:00,UST/USD,1.0,1.001,1.0,1.0,4.456289,4.456289
1651284000000,2022-04-30 02:00:00,UST/USD,1.001,1.005,1.0,1.0,125980.693796,125980.693796
1651280400000,2022-04-30 01:00:00,UST/USD,1.001,1.001,1.0,1.001,627.874911,628.5027859109999
1651276800000,2022-04-30 00:00:00,UST/USD,1.001,1.001,1.001,1.001,178.132551,178.31068355099998
1651273200000,2022-04-29 23:00:00,UST/USD,1.001,1.001,1.0,1.001,5542.270529,5547.812799529
1651269600000,2022-04-29 22:00:00,UST/USD,1.001,1.001,1.0,1.001,741.541995,742.283536995
1651266000000,2022-04-29 21:00:00,UST/USD,1.001,1.002,1.0,1.001,30387.782431,30418.170213430996
1651262400000,2022-04-29 20:00:00,UST/USD,0.999,1.001,0.999,1.001,499581.923296,500081.5052192959
1651258800000,2022-04-29 19:00:00,UST/USD,1.001,1.001,0.999,0.999,31041.44561,31010.40416439
1651255200000,2022-04-29 18:00:00,UST/USD,1.0,1.001,0.999,1.001,1865.140477,1867.0056174769998
1651251600000,2022-04-29 17:00:00,UST/USD,1.0,1.001,0.999,1.0,5821.615959,5821.615959
1651248000000,2022-04-29 16:00:00,UST/USD,1.001,1.001,1.0,1.0,155767.615324,155767.615324
1651244400000,2022-04-29 15:00:00,UST/USD,0.999,1.001,0.999,1.001,11170.901634,11182.072535633999
1651240800000,2022-04-29 14:00:00,UST/USD,0.999,1.001,0.999,0.999,37277.952481,37240.674528519
1651237200000,2022-04-29 13:00:00,UST/USD,1.001,1.001,0.999,0.999,44280.945981,44236.665035018996
1651233600000,2022-04-29 12:00:00,UST/USD,1.001,1.001,1.0,1.001,24376.944402,24401.321346401997
1651230000000,2022-04-29 11:00:00,UST/USD,1.0,1.002,0.996,1.001,803236.978276,804040.215254276
1651226400000,2022-04-29 10:00:00,UST/USD,0.999,1.001,0.999,1.0,27433.62184,27433.62184
1651222800000,2022-04-29 09:00:00,UST/USD,1.0,1.001,0.999,0.999,1931.210689,1929.279478311
1651219200000,2022-04-29 08:00:00,UST/USD,1.001,1.001,1.0,1.0,5115.262945,5115.262945
1651215600000,2022-04-29 07:00:00,UST/USD,1.0,1.001,0.999,1.001,13129.368831,13142.498199830998
1651212000000,2022-04-29 06:00:00,UST/USD,1.001,1.001,0.998,1.0,42330.019184,42330.019184
1651208400000,2022-04-29 05:00:00,UST/USD,1.001,1.001,0.999,1.001,3927.660398,3931.5880583979997
1651204800000,2022-04-29 04:00:00,UST/USD,1.0,1.001,1.0,1.001,9499.956054,9509.456010053998
1651201200000,2022-04-29 03:00:00,UST/USD,1.001,1.002,0.999,1.0,48268.889166,48268.889166
1651197600000,2022-04-29 02:00:00,UST/USD,0.999,1.001,0.999,1.001,13171.820252,13184.992072251998
1651194000000,2022-04-29 01:00:00,UST/USD,1.001,1.001,0.999,0.999,6617.739574,6611.1218344260005
1651190400000,2022-04-29 00:00:00,UST/USD,1.001,1.001,1.001,1.001,40147.912419,40188.060331418994
1651186800000,2022-04-28 23:00:00,UST/USD,1.0,1.001,1.0,1.001,31312.974152,31344.287126151994
1651183200000,2022-04-28 22:00:00,UST/USD,1.0,1.002,1.0,1.0,150373.839675,150373.839675
1651179600000,2022-04-28 21:00:00,UST/USD,1.0,1.001,1.0,1.0,120.282833,120.282833
1651176000000,2022-04-28 20:00:00,UST/USD,1.001,1.001,1.0,1.0,13629.37575,13629.37575
1651172400000,2022-04-28 19:00:00,UST/USD,1.001,1.001,1.0,1.001,6138.923837,6145.062760837
1651168800000,2022-04-28 18:00:00,UST/USD,1.001,1.001,1.0,1.001,22114.373611,22136.487984610998
1651165200000,2022-04-28 17:00:00,UST/USD,1.001,1.001,0.999,1.001,324571.739961,324896.31170096097
1651161600000,2022-04-28 16:00:00,UST/USD,1.001,1.001,0.999,1.001,23709.092398,23732.801490397997
1651158000000,2022-04-28 15:00:00,UST/USD,0.999,1.001,0.999,1.001,59994.469047,60054.46351604699
1651154400000,2022-04-28 14:00:00,UST/USD,0.999,1.001,0.995,0.999,176324.186919,176147.862732081
1651150800000,2022-04-28 13:00:00,UST/USD,0.999,1.001,0.999,0.999,9452.171007,9442.718835993
1651147200000,2022-04-28 12:00:00,UST/USD,0.999,1.001,0.999,0.999,7259.122833,7251.863710167
1651143600000,2022-04-28 11:00:00,UST/USD,0.999,1.001,0.999,0.999,4140.689337,4136.548647662999
1651140000000,2022-04-28 10:00:00,UST/USD,1.001,1.001,0.999,0.999,117.745948,117.62820205199999
1651136400000,2022-04-28 09:00:00,UST/USD,1.001,1.001,0.999,1.001,380.748605,381.12935360499995
1651132800000,2022-04-28 08:00:00,UST/USD,1.001,1.001,1.0,1.001,1568.258756,1569.8270147559997
1651129200000,2022-04-28 07:00:00,UST/USD,1.0,1.001,0.999,1.001,10160.736707,10170.897443707
1651125600000,2022-04-28 06:00:00,UST/USD,0.999,1.001,0.999,1.0,16519.134332,16519.134332
1651122000000,2022-04-28 05:00:00,UST/USD,1.001,1.001,0.998,0.999,19120.601693,19101.481091307
1651118400000,2022-04-28 04:00:00,UST/USD,0.999,1.001,0.999,1.001,57836.254441,57894.09069544099
1651114800000,2022-04-28 03:00:00,UST/USD,0.999,1.001,0.999,0.999,840.814733,839.973918267
1651111200000,2022-04-28 02:00:00,UST/USD,1.001,1.001,0.999,0.999,121622.166779,121500.54461222101
1651107600000,2022-04-28 01:00:00,UST/USD,1.001,1.001,1.0,1.001,6729.777678,6736.507455678
1651104000000,2022-04-28 00:00:00,UST/USD,1.001,1.001,1.0,1.001,1326.081357,1327.4074383569998
1651100400000,2022-04-27 23:00:00,UST/USD,1.0,1.001,1.0,1.001,1110.974339,1112.0853133389999
1651096800000,2022-04-27 22:00:00,UST/USD,1.001,1.001,1.0,1.0,93417.511418,93417.511418
1651093200000,2022-04-27 21:00:00,UST/USD,1.0,1.001,0.999,1.001,20472.756192,20493.228948191998
1651089600000,2022-04-27 20:00:00,UST/USD,0.999,1.0,0.999,1.0,65856.630465,65856.630465
1651086000000,2022-04-27 19:00:00,UST/USD,1.0,1.0,0.999,0.999,12329.311365,12316.982053635
1651082400000,2022-04-27 18:00:00,UST/USD,1.0,1.001,1.0,1.0,153095.101947,153095.101947
1651078800000,2022-04-27 17:00:00,UST/USD,1.001,1.001,1.0,1.0,183.681762,183.681762
1651075200000,2022-04-27 16:00:00,UST/USD,1.001,1.001,1.001,1.001,7587.171044,7594.7582150439985
1651071600000,2022-04-27 15:00:00,UST/USD,1.002,1.002,1.0,1.001,89162.702088,89251.864790088
1651068000000,2022-04-27 14:00:00,UST/USD,1.001,1.002,1.0,1.002,21356.637855,21399.35113071
1651064400000,2022-04-27 13:00:00,UST/USD,1.0,1.001,1.0,1.001,21141.295862,21162.437157861998
1651060800000,2022-04-27 12:00:00,UST/USD,1.0,1.002,1.0,1.0,6202.314347,6202.314347
1651057200000,2022-04-27 11:00:00,UST/USD,1.002,1.002,1.0,1.0,9554.165274,9554.165274
1651053600000,2022-04-27 10:00:00,UST/USD,1.002,1.002,1.0,1.002,2757.873415,2763.38916183
1651050000000,2022-04-27 09:00:00,UST/USD,1.0,1.002,1.0,1.002,2669.394075,2674.73286315
1651046400000,2022-04-27 08:00:00,UST/USD,1.002,1.002,1.0,1.0,6123.274475,6123.274475
1651042800000,2022-04-27 07:00:00,UST/USD,1.002,1.002,1.0,1.002,24603.0089,24652.2149178
1651039200000,2022-04-27 06:00:00,UST/USD,1.0,1.002,1.0,1.002,2131.041252,2135.303334504
1651035600000,2022-04-27 05:00:00,UST/USD,1.002,1.002,1.0,1.0,307.054208,307.054208
1651032000000,2022-04-27 04:00:00,UST/USD,1.001,1.002,1.0,1.002,7338.956561,7353.634474122
1651028400000,2022-04-27 03:00:00,UST/USD,1.001,1.002,1.0,1.001,31607.714262,31639.321976262
1651024800000,2022-04-27 02:00:00,UST/USD,1.001,1.001,1.0,1.001,6955.541797,6962.497338796999
1651021200000,2022-04-27 01:00:00,UST/USD,1.001,1.001,1.0,1.001,2655.804397,2658.4602013969998
1651017600000,2022-04-27 00:00:00,UST/USD,1.0,1.002,1.0,1.001,2642.251421,2644.893672421
1651014000000,2022-04-26 23:00:00,UST/USD,1.0,1.002,1.0,1.0,2187.623646,2187.623646
1651010400000,2022-04-26 22:00:00,UST/USD,1.002,1.002,1.0,1.0,10745.949819,10745.949819
1651006800000,2022-04-26 21:00:00,UST/USD,1.002,1.002,1.0,1.002,11920.463447,11944.304373894
1651003200000,2022-04-26 20:00:00,UST/USD,1.0,1.002,1.0,1.002,17834.787306,17870.456880611997
1650999600000,2022-04-26 19:00:00,UST/USD,1.0,1.002,1.0,1.0,11508.317131,11508.317131
1650996000000,2022-04-26 18:00:00,UST/USD,1.001,1.002,1.0,1.0,25327.992792,25327.992792
1650992400000,2022-04-26 17:00:00,UST/USD,1.0,1.002,1.0,1.001,19879.112356,19898.991468356
1650988800000,2022-04-26 16:00:00,UST/USD,1.001,1.002,1.0,1.0,35786.116274,35786.116274
1650985200000,2022-04-26 15:00:00,UST/USD,1.001,1.002,1.001,1.001,521367.041909,521888.408950909
1650981600000,2022-04-26 14:00:00,UST/USD,1.002,1.002,1.0,1.001,206855.688501,207062.54418950097
1650978000000,2022-04-26 13:00:00,UST/USD,1.0,1.002,1.0,1.002,20792.04643,20833.63052286
1650974400000,2022-04-26 12:00:00,UST/USD,1.002,1.002,1.0,1.0,122031.563877,122031.563877
1650970800000,2022-04-26 11:00:00,UST/USD,1.001,1.002,1.0,1.002,1128.972641,1131.230586282
1650967200000,2022-04-26 10:00:00,UST/USD,1.001,1.003,1.0,1.001,229909.932062,230139.84199406198
1650963600000,2022-04-26 09:00:00,UST/USD,1.001,1.001,1.001,1.001,1941.418103,1943.3595211029997
1650960000000,2022-04-26 08:00:00,UST/USD,1.002,1.002,1.0,1.001,2952.27147,2955.22374147
1650956400000,2022-04-26 07:00:00,UST/USD,1.001,1.002,1.001,1.002,10665.482828,10686.813793656
1650952800000,2022-04-26 06:00:00,UST/USD,1.001,1.003,1.001,1.001,98659.409517,98758.06892651698
1650949200000,2022-04-26 05:00:00,UST/USD,1.002,1.003,1.001,1.001,28728.166778,28756.894944777996
1650945600000,2022-04-26 04:00:00,UST/USD,1.001,1.003,1.001,1.002,9336.310884,9354.983505768001
1650942000000,2022-04-26 03:00:00,UST/USD,1.002,1.003,1.001,1.001,94249.265614,94343.514879614
1650938400000,2022-04-26 02:00:00,UST/USD,1.002,1.002,1.0,1.002,104767.547428,104977.082522856
1650934800000,2022-04-26 01:00:00,UST/USD,1.002,1.002,1.0,1.002,226642.852046,227096.13775009202
1650931200000,2022-04-26 00:00:00,UST/USD,1.002,1.002,1.001,1.002,31200.823445,31263.225091890003
1650927600000,2022-04-25 23:00:00,UST/USD,1.001,1.002,1.001,1.002,1155.024766,1157.334815532
1650924000000,2022-04-25 22:00:00,UST/USD,1.002,1.002,1.001,1.001,17116.089558,17133.205647558
1650920400000,2022-04-25 21:00:00,UST/USD,1.002,1.002,1.0,1.002,63940.073989,64067.954136978
1650916800000,2022-04-25 20:00:00,UST/USD,1.0,1.002,1.0,1.002,12133.262082,12157.528606164
1650913200000,2022-04-25 19:00:00,UST/USD,1.002,1.002,1.0,1.0,7931.714142,7931.714142
1650909600000,2022-04-25 18:00:00,UST/USD,1.002,1.002,1.0,1.002,1039.975209,1042.055159418
1650906000000,2022-04-25 17:00:00,UST/USD,1.002,1.002,1.0,1.002,14009.701202,14037.720604404
1650902400000,2022-04-25 16:00:00,UST/USD,1.001,1.002,1.0,1.002,19852.579634,19892.284793268
1650898800000,2022-04-25 15:00:00,UST/USD,1.002,1.002,1.0,1.001,256023.339676,256279.36301567598
1650895200000,2022-04-25 14:00:00,UST/USD,1.001,1.002,1.0,1.002,69649.753766,69789.053273532
1650891600000,2022-04-25 13:00:00,UST/USD,1.002,1.002,1.0,1.001,1897.91363,1899.8115436299997
1650888000000,2022-04-25 12:00:00,UST/USD,1.002,1.002,1.0,1.002,38477.644503,38554.599792006
1650884400000,2022-04-25 11:00:00,UST/USD,1.001,1.002,1.0,1.002,10758.771389,10780.288931778
1650880800000,2022-04-25 10:00:00,UST/USD,1.002,1.002,1.001,1.001,165.496228,165.661724228
1650877200000,2022-04-25 09:00:00,UST/USD,1.0,1.002,1.0,1.002,2.235441,2.239911882
1650873600000,2022-04-25 08:00:00,UST/USD,1.0,1.002,1.0,1.0,3352.018594,3352.018594
1650870000000,2022-04-25 07:00:00,UST/USD,1.0,1.002,1.0,1.0,2293.594908,2293.594908
1650866400000,2022-04-25 06:00:00,UST/USD,1.0,1.002,1.0,1.0,39.973835,39.973835
1650862800000,2022-04-25 05:00:00,UST/USD,1.0,1.002,1.0,1.0,15567.929342,15567.929342
1650859200000,2022-04-25 04:00:00,UST/USD,1.002,1.002,1.0,1.0,713.616186,713.616186
1650855600000,2022-04-25 03:00:00,UST/USD,1.002,1.002,1.0,1.002,9815.041449,9834.671531898
1650852000000,2022-04-25 02:00:00,UST/USD,1.001,1.002,1.0,1.002,20162.805003,20203.130613006
1650848400000,2022-04-25 01:00:00,UST/USD,1.0,1.002,1.0,1.001,1320.799688,1322.120487688
1650844800000,2022-04-25 00:00:00,UST/USD,1.0,1.002,1.0,1.0,1479.893591,1479.893591
1650841200000,2022-04-24 23:00:00,UST/USD,1.002,1.002,1.0,1.0,4198.025418,4198.025418
1650837600000,2022-04-24 22:00:00,UST/USD,1.002,1.002,1.0,1.002,54012.336624,54120.361297248004
1650834000000,2022-04-24 21:00:00,UST/USD,1.0,1.002,1.0,1.002,2691.019135,2696.40117327
1650830400000,2022-04-24 20:00:00,UST/USD,1.002,1.002,1.0,1.0,6088.468115,6088.468115
1650826800000,2022-04-24 19:00:00,UST/USD,1.002,1.002,1.002,1.002,983.437514,985.404389028
1650823200000,2022-04-24 18:00:00,UST/USD,1.002,1.002,1.001,1.002,648.197704,649.494099408
1650819600000,2022-04-24 17:00:00,UST/USD,1.002,1.002,1.002,1.002,1126.840951,1129.0946329019998
1650816000000,2022-04-24 16:00:00,UST/USD,1.001,1.002,1.001,1.002,81387.275159,81550.049709318
1650812400000,2022-04-24 15:00:00,UST/USD,1.002,1.002,1.001,1.001,5024.351015,5029.375366015
1650808800000,2022-04-24 14:00:00,UST/USD,1.001,1.002,1.001,1.002,896.676951,898.4703049020001
1650805200000,2022-04-24 13:00:00,UST/USD,1.002,1.002,1.001,1.001,36737.942427,36774.680369427
1650801600000,2022-04-24 12:00:00,UST/USD,1.001,1.002,1.001,1.002,799.233665,800.8321323299999
1650798000000,2022-04-24 11:00:00,UST/USD,1.001,1.002,1.001,1.001,5000.254906,5005.255160905999
1650794400000,2022-04-24 10:00:00,UST/USD,1.002,1.002,1.001,1.001,1029.694841,1030.7245358409998
1650790800000,2022-04-24 09:00:00,UST/USD,1.001,1.002,1.001,1.002,2639.318562,2644.597199124
1650787200000,2022-04-24 08:00:00,UST/USD,1.002,1.002,1.001,1.001,49.277901,49.327178900999996
1650783600000,2022-04-24 07:00:00,UST/USD,1.002,1.002,1.001,1.002,352.9654,353.67133079999996
1650780000000,2022-04-24 06:00:00,UST/USD,1.001,1.002,1.001,1.002,24982.759191,25032.724709382
1650776400000,2022-04-24 05:00:00,UST/USD,1.001,1.002,1.001,1.001,357.827763,358.185590763
1650772800000,2022-04-24 04:00:00,UST/USD,1.002,1.002,1.001,1.001,660.738882,661.3996208819999
1650769200000,2022-04-24 03:00:00,UST/USD,1.002,1.002,1.002,1.002,5691.138136,5702.520412272
1650765600000,2022-04-24 02:00:00,UST/USD,1.001,1.002,1.001,1.002,201.199353,201.60175170600002
1650762000000,2022-04-24 01:00:00,UST/USD,1.003,1.003,1.001,1.001,49318.49764,49367.816137639995
1650758400000,2022-04-24 00:00:00,UST/USD,1.001,1.003,1.001,1.003,420.912276,422.175012828
1650754800000,2022-04-23 23:00:00,UST/USD,1.002,1.003,1.001,1.001,643.229864,643.873093864
1650751200000,2022-04-23 22:00:00,UST/USD,1.002,1.003,1.002,1.002,588.358671,589.5353883419999
1650747600000,2022-04-23 21:00:00,UST/USD,1.002,1.003,1.001,1.002,12388.961546,12413.739469092001
1650744000000,2022-04-23 20:00:00,UST/USD,1.002,1.003,1.001,1.002,94593.331009,94782.517671018
1650740400000,2022-04-23 19:00:00,UST/USD,1.002,1.003,1.002,1.002,26885.393087,26939.163873174002
1650736800000,2022-04-23 18:00:00,UST/USD,1.001,1.003,1.001,1.002,10044.878875,10064.96863275
1650733200000,2022-04-23 17:00:00,UST/USD,1.002,1.002,1.001,1.001,257.369413,257.626782413
1650729600000,2022-04-23 16:00:00,UST/USD,1.002,1.002,1.001,1.002,1008.036142,1010.052214284
1650726000000,2022-04-23 15:00:00,UST/USD,1.003,1.003,1.002,1.002,5989.845011,6001.824701022
1650722400000,2022-04-23 14:00:00,UST/USD,1.002,1.003,1.001,1.003,193003.314519,193582.32446255698
1650718800000,2022-04-23 13:00:00,UST/USD,1.003,1.003,1.002,1.002,6872.129045,6885.873303089999
1650715200000,2022-04-23 12:00:00,UST/USD,1.002,1.003,1.002,1.003,1364.045142,1368.1372774259999
1650711600000,2022-04-23 11:00:00,UST/USD,1.003,1.003,1.002,1.002,1016.192422,1018.224806844
1650708000000,2022-04-23 10:00:00,UST/USD,1.002,1.003,1.002,1.003,121.246709,121.61044912699998
1650704400000,2022-04-23 09:00:00,UST/USD,1.003,1.003,1.002,1.002,1527.061239,1530.1153614779998
1650700800000,2022-04-23 08:00:00,UST/USD,1.003,1.003,1.003,1.003,8367.367845,8392.469948535
1650697200000,2022-04-23 07:00:00,UST/USD,1.003,1.003,1.003,1.003,355.001227,356.0662306809999
1650693600000,2022-04-23 06:00:00,UST/USD,1.003,1.003,1.002,1.003,302.781095,303.68943828499994
1650690000000,2022-04-23 05:00:00,UST/USD,1.003,1.003,1.003,1.003,196.128086,196.716470258
1650686400000,2022-04-23 04:00:00,UST/USD,1.003,1.003,1.002,1.003,761.759174,764.0444515219999
1650682800000,2022-04-23 03:00:00,UST/USD,1.002,1.003,1.002,1.003,31113.070637,31206.409848910997
1650679200000,2022-04-23 02:00:00,UST/USD,1.002,1.003,1.002,1.002,5877.442624,5889.197509248001
1650675600000,2022-04-23 01:00:00,UST/USD,1.002,1.003,1.002,1.002,5694.10904,5705.49725808
1650672000000,2022-04-23 00:00:00,UST/USD,1.003,1.003,1.002,1.002,9069.276045,9087.41459709
1650668400000,2022-04-22 23:00:00,UST/USD,1.003,1.003,1.002,1.003,36014.571243,36122.614956729
1650664800000,2022-04-22 22:00:00,UST/USD,1.002,1.003,1.002,1.003,3006.176588,3015.1951177639994
1650661200000,2022-04-22 21:00:00,UST/USD,1.003,1.003,1.002,1.002,107230.602166,107445.06337033199
1650657600000,2022-04-22 20:00:00,UST/USD,1.002,1.003,1.002,1.003,13186.125782,13225.684159345998
1650654000000,2022-04-22 19:00:00,UST/USD,1.003,1.003,1.002,1.002,44490.232817,44579.213282633995
