https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LUNA,Volume USD
1651525200000,2022-05-02 21:00:00,LUNA/USD,82.91,84.38,82.75,84.27,361.780414,30487.23548778
1651521600000,2022-05-02 20:00:00,LUNA/USD,82.57,83.47,82.56,82.91,3780.346064,313428.49216624
1651518000000,2022-05-02 19:00:00,LUNA/USD,81.08,82.72,80.97,82.57,2184.112593,180342.17680400997
1651514400000,2022-05-02 18:00:00,LUNA/USD,81.94,82.27,80.51,81.08,2480.750655,201139.26310739998
1651510800000,2022-05-02 17:00:00,LUNA/USD,82.99,82.99,81.65,81.94,1766.110999,144715.13525806
1651507200000,2022-05-02 16:00:00,LUNA/USD,83.17,83.89,82.74,82.99,1461.740685,121309.85944814999
1651503600000,2022-05-02 15:00:00,LUNA/USD,83.93,84.17,82.78,83.17,1228.566474,102179.87364258
1651500000000,2022-05-02 14:00:00,LUNA/USD,84.58,84.78,83.34,83.93,3664.701099,307578.36323907
1651496400000,2022-05-02 13:00:00,LUNA/USD,83.8,85.19,83.3,84.58,4061.411929,343514.22095482
1651492800000,2022-05-02 12:00:00,LUNA/USD,82.67,84.34,82.59,83.8,2007.508106,168229.1792828
1651489200000,2022-05-02 11:00:00,LUNA/USD,82.28,83.53,82.28,82.67,3020.307404,249688.81308868
1651485600000,2022-05-02 10:00:00,LUNA/USD,82.64,82.79,81.89,82.28,728.009735,59900.6409958
1651482000000,2022-05-02 09:00:00,LUNA/USD,82.9,83.2,82.49,82.64,574.868296,47507.11598144
1651478400000,2022-05-02 08:00:00,LUNA/USD,82.44,83.15,82.14,82.9,159.700634,13239.182558600001
1651474800000,2022-05-02 07:00:00,LUNA/USD,82.79,83.42,82.44,82.44,93.725919,7726.7647623600005
1651471200000,2022-05-02 06:00:00,LUNA/USD,83.52,83.85,82.78,82.79,723.855995,59928.03782605001
1651467600000,2022-05-02 05:00:00,LUNA/USD,83.16,83.52,82.7,83.52,355.840384,29719.788871679997
1651464000000,2022-05-02 04:00:00,LUNA/USD,82.97,83.31,82.37,83.16,1514.087198,125911.49138567998
1651460400000,2022-05-02 03:00:00,LUNA/USD,82.72,83.23,82.66,82.97,2665.54136,221159.96663920002
1651456800000,2022-05-02 02:00:00,LUNA/USD,82.98,83.02,82.23,82.72,2060.116848,170412.86566656
1651453200000,2022-05-02 01:00:00,LUNA/USD,83.66,84.02,82.93,82.98,1781.70815,147846.142287
1651449600000,2022-05-02 00:00:00,LUNA/USD,82.21,83.68,82.21,83.66,1965.540915,164437.1529489
1651446000000,2022-05-01 23:00:00,LUNA/USD,81.89,82.55,81.55,82.21,945.205734,77705.36339213999
1651442400000,2022-05-01 22:00:00,LUNA/USD,81.39,81.94,81.05,81.89,3466.790352,283895.46192528
1651438800000,2022-05-01 21:00:00,LUNA/USD,81.31,81.57,80.39,81.39,397.208504,32328.80014056
1651435200000,2022-05-01 20:00:00,LUNA/USD,80.0,81.31,79.77,81.31,3523.285825,286478.37043075
1651431600000,2022-05-01 19:00:00,LUNA/USD,80.63,80.67,79.41,80.0,1722.646505,137811.7204
1651428000000,2022-05-01 18:00:00,LUNA/USD,81.83,81.92,80.62,80.63,4072.954678,328402.33568714
1651424400000,2022-05-01 17:00:00,LUNA/USD,82.05,82.64,81.65,81.83,3221.797911,263639.72305713
1651420800000,2022-05-01 16:00:00,LUNA/USD,81.1,82.55,80.87,82.05,7973.328527,654211.6056403499
1651417200000,2022-05-01 15:00:00,LUNA/USD,79.45,81.2,79.27,81.1,2395.253854,194255.08755939998
1651413600000,2022-05-01 14:00:00,LUNA/USD,79.92,80.2,79.37,79.45,728.522727,57881.130660150004
1651410000000,2022-05-01 13:00:00,LUNA/USD,80.41,80.64,79.84,79.92,388.914839,31082.073932879997
1651406400000,2022-05-01 12:00:00,LUNA/USD,79.19,80.42,78.68,80.41,1311.563731,105462.83960970999
1651402800000,2022-05-01 11:00:00,LUNA/USD,79.81,80.06,79.18,79.19,205.749613,16293.31185347
1651399200000,2022-05-01 10:00:00,LUNA/USD,80.76,80.76,79.63,79.81,504.329898,40250.56915938
1651395600000,2022-05-01 09:00:00,LUNA/USD,81.08,81.36,80.41,80.76,172.195096,13906.475952960001
1651392000000,2022-05-01 08:00:00,LUNA/USD,80.01,81.18,79.96,81.08,358.385564,29057.901529119998
1651388400000,2022-05-01 07:00:00,LUNA/USD,80.27,80.53,79.76,80.01,750.075696,60013.55643696
1651384800000,2022-05-01 06:00:00,LUNA/USD,80.21,80.65,80.14,80.27,255.201949,20485.06044623
1651381200000,2022-05-01 05:00:00,LUNA/USD,79.37,80.31,79.3,80.21,566.409712,45431.722999519996
1651377600000,2022-05-01 04:00:00,LUNA/USD,79.38,79.44,78.96,79.37,735.07051,58342.546378700004
1651374000000,2022-05-01 03:00:00,LUNA/USD,78.36,79.61,78.36,79.38,433.663418,34424.20212084
1651370400000,2022-05-01 02:00:00,LUNA/USD,78.73,79.1,78.27,78.36,527.281033,41317.74174588
1651366800000,2022-05-01 01:00:00,LUNA/USD,78.45,79.18,76.87,78.73,1987.998623,156515.13158879
1651363200000,2022-05-01 00:00:00,LUNA/USD,78.12,78.89,77.76,78.45,1038.802644,81494.0674218
1651359600000,2022-04-30 23:00:00,LUNA/USD,78.33,78.9,76.63,78.12,8780.904294,685964.24344728
1651356000000,2022-04-30 22:00:00,LUNA/USD,80.48,80.48,78.33,78.33,10721.144284,839787.23176572
1651352400000,2022-04-30 21:00:00,LUNA/USD,80.61,80.97,80.17,80.48,1357.09563,109219.05630240001
1651348800000,2022-04-30 20:00:00,LUNA/USD,81.2,81.33,80.41,80.61,3541.333526,285466.89553086
1651345200000,2022-04-30 19:00:00,LUNA/USD,81.32,81.45,80.56,81.2,858.723834,69728.3753208
1651341600000,2022-04-30 18:00:00,LUNA/USD,80.19,81.59,80.19,81.32,2537.100524,206317.01461167997
1651338000000,2022-04-30 17:00:00,LUNA/USD,80.48,80.49,79.4,80.19,3851.098556,308819.59320564
1651334400000,2022-04-30 16:00:00,LUNA/USD,81.57,81.65,80.38,80.48,1739.474068,139992.87299264
1651330800000,2022-04-30 15:00:00,LUNA/USD,81.14,82.08,80.6,81.57,2629.874734,214518.88205237998
1651327200000,2022-04-30 14:00:00,LUNA/USD,82.23,82.84,81.06,81.14,4217.254806,342188.05495884
1651323600000,2022-04-30 13:00:00,LUNA/USD,83.73,83.84,81.65,82.23,4440.03144,365103.7853112
1651320000000,2022-04-30 12:00:00,LUNA/USD,84.06,84.42,83.72,83.73,1670.858099,139900.94862927002
1651316400000,2022-04-30 11:00:00,LUNA/USD,84.01,84.55,84.0,84.06,247.127839,20773.56614634
1651312800000,2022-04-30 10:00:00,LUNA/USD,83.94,84.42,83.61,84.01,169.852029,14269.26895629
1651309200000,2022-04-30 09:00:00,LUNA/USD,84.66,84.66,83.5,83.94,1100.144383,92346.11950902
1651305600000,2022-04-30 08:00:00,LUNA/USD,85.01,85.15,84.38,84.66,274.750851,23260.40704566
1651302000000,2022-04-30 07:00:00,LUNA/USD,85.59,85.68,84.99,85.01,776.592173,66018.10062673001
1651298400000,2022-04-30 06:00:00,LUNA/USD,85.56,85.98,85.52,85.59,1334.236839,114197.33105000999
1651294800000,2022-04-30 05:00:00,LUNA/USD,85.35,85.78,85.15,85.56,427.464143,36573.83207508
1651291200000,2022-04-30 04:00:00,LUNA/USD,85.1,85.35,84.79,85.35,379.184489,32363.396136149997
1651287600000,2022-04-30 03:00:00,LUNA/USD,85.51,85.53,84.7,85.1,385.065852,32769.104005199995
1651284000000,2022-04-30 02:00:00,LUNA/USD,86.04,86.29,85.2,85.51,258.819199,22131.629706490003
1651280400000,2022-04-30 01:00:00,LUNA/USD,85.67,86.29,85.6,86.04,706.70948,60805.2836592
1651276800000,2022-04-30 00:00:00,LUNA/USD,85.03,85.74,84.98,85.67,752.2259,64443.192853
1651273200000,2022-04-29 23:00:00,LUNA/USD,85.39,85.4,84.66,85.03,951.155082,80876.71662246
1651269600000,2022-04-29 22:00:00,LUNA/USD,85.12,85.4,84.71,85.39,503.226086,42970.47548354
1651266000000,2022-04-29 21:00:00,LUNA/USD,85.63,85.69,84.81,85.12,486.577299,41417.45969088
1651262400000,2022-04-29 20:00:00,LUNA/USD,84.99,85.93,84.99,85.63,2016.631415,172684.14806645
1651258800000,2022-04-29 19:00:00,LUNA/USD,84.84,85.24,84.15,84.99,5268.892228,447803.1504577199
1651255200000,2022-04-29 18:00:00,LUNA/USD,85.76,85.81,84.23,84.84,10732.992252,910587.06265968
1651251600000,2022-04-29 17:00:00,LUNA/USD,86.15,86.38,85.35,85.76,1218.244913,104476.68373888
1651248000000,2022-04-29 16:00:00,LUNA/USD,87.33,87.51,85.88,86.15,2338.543463,201465.51933745
1651244400000,2022-04-29 15:00:00,LUNA/USD,88.11,88.29,87.04,87.33,912.737252,79709.34421716
1651240800000,2022-04-29 14:00:00,LUNA/USD,87.3,88.15,86.1,88.11,2451.312091,215985.10833800997
1651237200000,2022-04-29 13:00:00,LUNA/USD,86.44,87.57,86.13,87.3,697.293954,60873.76218419999
1651233600000,2022-04-29 12:00:00,LUNA/USD,85.85,86.96,85.71,86.44,951.027946,82206.85565224
1651230000000,2022-04-29 11:00:00,LUNA/USD,85.46,85.86,84.85,85.85,1001.370931,85967.69442635
1651226400000,2022-04-29 10:00:00,LUNA/USD,86.15,86.63,85.08,85.46,617.871631,52803.309585259994
1651222800000,2022-04-29 09:00:00,LUNA/USD,86.19,86.65,85.82,86.15,324.279993,27936.72139695
1651219200000,2022-04-29 08:00:00,LUNA/USD,86.96,87.19,86.18,86.19,129.570188,11167.65450372
1651215600000,2022-04-29 07:00:00,LUNA/USD,86.4,87.21,86.35,86.96,408.302586,35505.99287856
1651212000000,2022-04-29 06:00:00,LUNA/USD,85.77,86.63,85.39,86.4,258.202755,22308.718032000004
1651208400000,2022-04-29 05:00:00,LUNA/USD,85.66,86.0,85.41,85.77,1174.714277,100755.24353829
1651204800000,2022-04-29 04:00:00,LUNA/USD,86.22,86.22,85.04,85.66,4822.415159,413088.08251994
1651201200000,2022-04-29 03:00:00,LUNA/USD,87.54,87.75,85.88,86.22,2361.523883,203610.58919225997
1651197600000,2022-04-29 02:00:00,LUNA/USD,88.9,89.07,87.33,87.54,1189.850113,104159.47889202001
1651194000000,2022-04-29 01:00:00,LUNA/USD,89.38,89.55,88.9,88.9,286.104242,25434.667113800002
1651190400000,2022-04-29 00:00:00,LUNA/USD,89.11,89.69,88.82,89.38,325.8177,29121.586025999997
1651186800000,2022-04-28 23:00:00,LUNA/USD,88.67,89.12,88.33,89.11,229.538746,20454.19765606
1651183200000,2022-04-28 22:00:00,LUNA/USD,88.61,88.89,88.3,88.67,369.24437,32740.8982879
1651179600000,2022-04-28 21:00:00,LUNA/USD,88.98,89.03,88.19,88.61,378.164364,33509.14429404
1651176000000,2022-04-28 20:00:00,LUNA/USD,88.5,89.33,87.61,88.98,5172.858517,460280.95084266
1651172400000,2022-04-28 19:00:00,LUNA/USD,88.99,89.53,88.3,88.5,7193.55243,636629.390055
1651168800000,2022-04-28 18:00:00,LUNA/USD,89.88,89.97,88.91,88.99,2189.503711,194843.93524188997
1651165200000,2022-04-28 17:00:00,LUNA/USD,88.06,89.92,87.8,89.88,3210.184006,288531.33845927997
1651161600000,2022-04-28 16:00:00,LUNA/USD,87.81,88.77,87.2,88.06,1095.785643,96494.88372258
1651158000000,2022-04-28 15:00:00,LUNA/USD,88.79,90.8,87.72,87.81,3076.595132,270155.81854092
1651154400000,2022-04-28 14:00:00,LUNA/USD,89.43,89.43,88.02,88.79,1088.914272,96684.69821088
1651150800000,2022-04-28 13:00:00,LUNA/USD,91.28,91.34,89.34,89.43,1093.827243,97820.97034149
1651147200000,2022-04-28 12:00:00,LUNA/USD,91.21,91.93,90.75,91.28,1072.808583,97925.96745624
1651143600000,2022-04-28 11:00:00,LUNA/USD,91.67,91.94,91.21,91.21,449.053916,40958.20767836
1651140000000,2022-04-28 10:00:00,LUNA/USD,91.7,92.39,90.99,91.67,557.77436,51131.175581200005
1651136400000,2022-04-28 09:00:00,LUNA/USD,89.91,92.11,89.91,91.7,4070.300638,373246.5685046
1651132800000,2022-04-28 08:00:00,LUNA/USD,89.5,90.47,89.32,89.91,2328.187365,209327.32598715002
1651129200000,2022-04-28 07:00:00,LUNA/USD,89.5,90.04,89.29,89.5,482.028435,43141.5449325
1651125600000,2022-04-28 06:00:00,LUNA/USD,89.19,89.77,89.17,89.5,71.182574,6370.840373
1651122000000,2022-04-28 05:00:00,LUNA/USD,89.69,89.81,89.04,89.19,292.630701,26099.73222219
1651118400000,2022-04-28 04:00:00,LUNA/USD,90.08,90.15,89.66,89.69,228.200623,20467.31387687
1651114800000,2022-04-28 03:00:00,LUNA/USD,90.29,90.46,90.0,90.08,558.835321,50339.88571568
1651111200000,2022-04-28 02:00:00,LUNA/USD,89.52,90.52,89.5,90.29,9435.887279,851966.2624209101
1651107600000,2022-04-28 01:00:00,LUNA/USD,89.78,90.42,89.44,89.52,477.923433,42783.70572216
1651104000000,2022-04-28 00:00:00,LUNA/USD,89.09,90.26,88.84,89.78,577.707567,51866.585365260005
1651100400000,2022-04-27 23:00:00,LUNA/USD,88.66,89.2,88.55,89.09,101.026626,9000.46211034
1651096800000,2022-04-27 22:00:00,LUNA/USD,88.96,89.22,88.64,88.66,277.008476,24559.571482159998
1651093200000,2022-04-27 21:00:00,LUNA/USD,88.81,89.42,88.81,88.96,324.318516,28851.375183359996
1651089600000,2022-04-27 20:00:00,LUNA/USD,88.36,89.29,88.29,88.81,901.634649,80074.17317769
1651086000000,2022-04-27 19:00:00,LUNA/USD,88.74,88.75,88.09,88.36,1034.55523,91413.30012279999
1651082400000,2022-04-27 18:00:00,LUNA/USD,89.0,89.38,88.66,88.74,305.126681,27076.94167194
1651078800000,2022-04-27 17:00:00,LUNA/USD,89.29,89.46,88.72,89.0,2996.750955,266710.834995
1651075200000,2022-04-27 16:00:00,LUNA/USD,88.88,89.55,88.81,89.29,659.007048,58842.73931592001
1651071600000,2022-04-27 15:00:00,LUNA/USD,88.55,89.14,88.55,88.88,426.327697,37892.00570936
1651068000000,2022-04-27 14:00:00,LUNA/USD,90.04,90.04,88.21,88.55,1557.170169,137887.41846495
1651064400000,2022-04-27 13:00:00,LUNA/USD,88.45,90.62,88.45,90.04,1108.642393,99822.16106572002
1651060800000,2022-04-27 12:00:00,LUNA/USD,88.83,89.14,88.44,88.45,767.123446,67852.0687987
1651057200000,2022-04-27 11:00:00,LUNA/USD,89.44,89.44,88.0,88.83,549.677845,48827.88297135
1651053600000,2022-04-27 10:00:00,LUNA/USD,89.61,89.61,89.07,89.44,223.40884,19981.6866496
1651050000000,2022-04-27 09:00:00,LUNA/USD,89.17,89.75,88.93,89.61,226.342263,20282.53018743
1651046400000,2022-04-27 08:00:00,LUNA/USD,90.5,90.63,88.55,89.17,1583.37503,141189.55142509998
1651042800000,2022-04-27 07:00:00,LUNA/USD,89.46,90.51,89.46,90.5,852.919798,77189.241719
1651039200000,2022-04-27 06:00:00,LUNA/USD,88.26,89.52,88.14,89.46,2190.652204,195975.74616984
1651035600000,2022-04-27 05:00:00,LUNA/USD,87.95,88.75,87.9,88.26,263.683948,23272.74525048
1651032000000,2022-04-27 04:00:00,LUNA/USD,87.65,88.37,87.58,87.95,351.654496,30928.0129232
1651028400000,2022-04-27 03:00:00,LUNA/USD,88.74,88.77,87.65,87.65,1290.604746,113121.50598690001
1651024800000,2022-04-27 02:00:00,LUNA/USD,88.96,88.96,88.57,88.74,635.852499,56425.55076125999
1651021200000,2022-04-27 01:00:00,LUNA/USD,88.72,89.29,88.72,88.96,481.681365,42850.3742304
1651017600000,2022-04-27 00:00:00,LUNA/USD,88.47,89.19,88.18,88.72,914.901471,81170.05850712
1651014000000,2022-04-26 23:00:00,LUNA/USD,88.84,89.06,87.61,88.47,2864.630286,253433.84140242002
1651010400000,2022-04-26 22:00:00,LUNA/USD,89.05,89.29,88.77,88.84,988.018819,87775.59187996
1651006800000,2022-04-26 21:00:00,LUNA/USD,88.93,89.44,88.54,89.05,1350.934381,120300.70662805
1651003200000,2022-04-26 20:00:00,LUNA/USD,88.38,89.06,87.38,88.93,2837.671058,252354.08718794002
1650999600000,2022-04-26 19:00:00,LUNA/USD,89.32,89.36,86.21,88.38,5125.427772,452985.30648936
1650996000000,2022-04-26 18:00:00,LUNA/USD,89.69,89.75,88.59,89.32,3374.048873,301370.04533636
1650992400000,2022-04-26 17:00:00,LUNA/USD,89.57,90.33,88.44,89.69,6146.959433,551320.79154577
1650988800000,2022-04-26 16:00:00,LUNA/USD,90.27,91.37,88.74,89.57,6567.056218,588211.22544626
1650985200000,2022-04-26 15:00:00,LUNA/USD,92.15,92.67,90.12,90.27,7153.233609,645722.39788443
1650981600000,2022-04-26 14:00:00,LUNA/USD,95.18,95.26,92.12,92.15,5398.136953,497438.32021895004
1650978000000,2022-04-26 13:00:00,LUNA/USD,94.93,96.43,94.91,95.18,2693.09023,256328.3280914
1650974400000,2022-04-26 12:00:00,LUNA/USD,96.09,96.2,94.76,94.93,326.779212,31021.15059516
1650970800000,2022-04-26 11:00:00,LUNA/USD,96.08,96.74,95.93,96.09,377.615606,36285.083580540006
1650967200000,2022-04-26 10:00:00,LUNA/USD,96.1,96.76,96.02,96.08,516.465384,49621.994094719994
1650963600000,2022-04-26 09:00:00,LUNA/USD,96.26,96.29,95.63,96.1,386.616512,37153.846803199995
1650960000000,2022-04-26 08:00:00,LUNA/USD,96.42,96.63,95.89,96.26,285.179415,27451.370487900003
1650956400000,2022-04-26 07:00:00,LUNA/USD,95.93,96.65,95.59,96.42,171.232837,16510.270143539998
1650952800000,2022-04-26 06:00:00,LUNA/USD,95.52,96.39,95.02,95.93,1018.51161,97705.81874730001
1650949200000,2022-04-26 05:00:00,LUNA/USD,95.45,95.83,95.44,95.52,189.058637,18058.88100624
1650945600000,2022-04-26 04:00:00,LUNA/USD,96.1,96.21,95.45,95.45,775.249778,73997.5913101
1650942000000,2022-04-26 03:00:00,LUNA/USD,95.97,96.49,95.97,96.1,2306.939751,221696.91007109996
1650938400000,2022-04-26 02:00:00,LUNA/USD,95.88,96.28,95.57,95.97,1294.909248,124272.44053056
1650934800000,2022-04-26 01:00:00,LUNA/USD,96.56,96.56,95.76,95.88,1346.944469,129145.03568772
1650931200000,2022-04-26 00:00:00,LUNA/USD,96.84,97.31,96.52,96.56,837.828551,80900.72488456
1650927600000,2022-04-25 23:00:00,LUNA/USD,96.55,97.5,96.46,96.84,2650.783624,256701.88614816003
1650924000000,2022-04-25 22:00:00,LUNA/USD,95.28,96.55,95.21,96.55,2562.448926,247404.4438053
1650920400000,2022-04-25 21:00:00,LUNA/USD,95.52,95.53,94.9,95.28,353.650677,33695.83650456
1650916800000,2022-04-25 20:00:00,LUNA/USD,95.94,96.5,95.3,95.52,7361.150592,703137.10454784
1650913200000,2022-04-25 19:00:00,LUNA/USD,95.25,96.26,94.67,95.94,1849.577933,177448.50689202
1650909600000,2022-04-25 18:00:00,LUNA/USD,93.89,95.77,93.23,95.25,2401.767914,228768.3938085
1650906000000,2022-04-25 17:00:00,LUNA/USD,94.7,95.15,93.81,93.89,2188.106864,205441.35346095997
1650902400000,2022-04-25 16:00:00,LUNA/USD,92.21,94.91,92.21,94.7,2926.374038,277127.6213986
1650898800000,2022-04-25 15:00:00,LUNA/USD,91.68,93.56,91.37,92.21,5963.722637,549914.86435777
1650895200000,2022-04-25 14:00:00,LUNA/USD,89.75,91.9,89.41,91.68,10838.397707,993664.30177776
1650891600000,2022-04-25 13:00:00,LUNA/USD,88.97,90.12,88.31,89.75,8322.317821,746928.0244347501
1650888000000,2022-04-25 12:00:00,LUNA/USD,88.82,89.34,88.71,88.97,670.904074,59690.33546378
1650884400000,2022-04-25 11:00:00,LUNA/USD,88.19,88.9,87.32,88.82,1715.454832,152366.69817823998
1650880800000,2022-04-25 10:00:00,LUNA/USD,88.83,89.05,88.16,88.19,566.82924,49988.6706756
1650877200000,2022-04-25 09:00:00,LUNA/USD,88.72,89.2,87.74,88.83,642.311711,57056.549288129994
1650873600000,2022-04-25 08:00:00,LUNA/USD,88.51,89.48,88.31,88.72,550.154989,48809.75062408
1650870000000,2022-04-25 07:00:00,LUNA/USD,88.77,89.66,87.98,88.51,1800.689685,159379.04401935003
1650866400000,2022-04-25 06:00:00,LUNA/USD,90.0,90.4,88.74,88.77,3545.527068,314736.43782636
1650862800000,2022-04-25 05:00:00,LUNA/USD,90.97,91.01,89.95,90.0,2322.709897,209043.89073
1650859200000,2022-04-25 04:00:00,LUNA/USD,90.81,91.25,90.58,90.97,317.979038,28926.55308686
1650855600000,2022-04-25 03:00:00,LUNA/USD,89.16,91.25,89.16,90.81,1453.287662,131973.05258622
1650852000000,2022-04-25 02:00:00,LUNA/USD,89.11,89.66,88.87,89.16,373.908514,33337.68310824
1650848400000,2022-04-25 01:00:00,LUNA/USD,87.83,89.32,87.18,89.11,7503.465241,668633.78762551
1650844800000,2022-04-25 00:00:00,LUNA/USD,90.38,90.67,87.76,87.83,5457.646374,479345.08102842
1650841200000,2022-04-24 23:00:00,LUNA/USD,90.89,91.13,90.23,90.38,418.775465,37848.9265267
1650837600000,2022-04-24 22:00:00,LUNA/USD,91.08,91.32,90.53,90.89,600.131779,54545.97739331001
1650834000000,2022-04-24 21:00:00,LUNA/USD,91.2,91.33,90.85,91.08,229.089402,20865.46273416
1650830400000,2022-04-24 20:00:00,LUNA/USD,91.93,92.13,91.07,91.2,608.164777,55464.627662399995
1650826800000,2022-04-24 19:00:00,LUNA/USD,90.95,91.93,90.84,91.93,237.46256,21829.9331408
1650823200000,2022-04-24 18:00:00,LUNA/USD,90.21,91.0,89.94,90.95,547.883561,49830.00987295
1650819600000,2022-04-24 17:00:00,LUNA/USD,89.72,90.21,88.93,90.21,1358.223867,122525.37504206998
1650816000000,2022-04-24 16:00:00,LUNA/USD,89.54,89.97,88.49,89.72,1365.193563,122485.16647236
1650812400000,2022-04-24 15:00:00,LUNA/USD,90.42,90.59,89.26,89.54,917.839518,82183.35044172
1650808800000,2022-04-24 14:00:00,LUNA/USD,90.53,90.8,89.33,90.42,4046.45556,365880.5117352
1650805200000,2022-04-24 13:00:00,LUNA/USD,90.81,90.81,90.13,90.53,718.610892,65055.84405276
1650801600000,2022-04-24 12:00:00,LUNA/USD,90.97,91.2,90.7,90.81,306.790625,27859.656656249997
1650798000000,2022-04-24 11:00:00,LUNA/USD,91.03,91.25,90.53,90.97,256.587888,23341.800171360002
1650794400000,2022-04-24 10:00:00,LUNA/USD,91.39,91.48,90.88,91.03,393.030882,35777.60118846
1650790800000,2022-04-24 09:00:00,LUNA/USD,91.25,91.7,91.23,91.39,24.344691,2224.86131049
1650787200000,2022-04-24 08:00:00,LUNA/USD,91.26,91.51,91.24,91.25,320.246709,29222.51219625
1650783600000,2022-04-24 07:00:00,LUNA/USD,91.71,91.76,91.18,91.26,65.328195,5961.8510756999995
1650780000000,2022-04-24 06:00:00,LUNA/USD,91.6,92.01,91.59,91.71,124.642091,11430.926165609999
1650776400000,2022-04-24 05:00:00,LUNA/USD,91.89,92.07,91.56,91.6,42.287488,3873.5339008
1650772800000,2022-04-24 04:00:00,LUNA/USD,91.47,92.27,91.46,91.89,1200.404286,110305.14984053999
1650769200000,2022-04-24 03:00:00,LUNA/USD,90.83,92.07,90.78,91.47,5005.109846,457817.39761362004
1650765600000,2022-04-24 02:00:00,LUNA/USD,90.91,91.38,90.64,90.83,910.806543,82728.55830069
1650762000000,2022-04-24 01:00:00,LUNA/USD,91.13,91.56,90.78,90.91,532.810179,48437.77337288999
1650758400000,2022-04-24 00:00:00,LUNA/USD,89.26,91.22,89.21,91.13,1193.270299,108742.72234787
1650754800000,2022-04-23 23:00:00,LUNA/USD,90.41,90.73,88.61,89.26,3838.838297,342654.70639022
1650751200000,2022-04-23 22:00:00,LUNA/USD,90.86,91.07,90.22,90.41,951.787515,86051.10923115
1650747600000,2022-04-23 21:00:00,LUNA/USD,90.48,91.37,90.48,90.86,488.610533,44395.153028379995
1650744000000,2022-04-23 20:00:00,LUNA/USD,91.37,91.57,90.47,90.48,2067.509938,187068.29919024
1650740400000,2022-04-23 19:00:00,LUNA/USD,91.5,91.5,91.08,91.37,1523.173173,139172.33281701
1650736800000,2022-04-23 18:00:00,LUNA/USD,91.99,92.09,91.43,91.5,195.794981,17915.2407615
1650733200000,2022-04-23 17:00:00,LUNA/USD,91.97,92.0,91.29,91.99,716.661343,65925.67694256999
1650729600000,2022-04-23 16:00:00,LUNA/USD,91.36,92.01,91.2,91.97,862.989597,79369.15323609
1650726000000,2022-04-23 15:00:00,LUNA/USD,91.2,91.7,91.12,91.36,497.861634,45484.63888224
1650722400000,2022-04-23 14:00:00,LUNA/USD,91.28,91.58,90.69,91.2,1118.377044,101995.9864128
1650718800000,2022-04-23 13:00:00,LUNA/USD,91.74,92.19,91.25,91.28,1160.76108,105954.2713824
1650715200000,2022-04-23 12:00:00,LUNA/USD,92.41,92.45,90.87,91.74,2006.630799,184088.30950026
1650711600000,2022-04-23 11:00:00,LUNA/USD,92.65,93.09,92.29,92.41,836.719842,77321.28059922
1650708000000,2022-04-23 10:00:00,LUNA/USD,93.04,93.13,92.57,92.65,56.498151,5234.55369015
1650704400000,2022-04-23 09:00:00,LUNA/USD,93.37,93.46,92.97,93.04,335.673519,31231.064207760002
1650700800000,2022-04-23 08:00:00,LUNA/USD,93.22,93.66,92.73,93.37,213.422672,19927.274884640003
1650697200000,2022-04-23 07:00:00,LUNA/USD,92.99,93.41,92.99,93.22,37.206527,3468.39244694
1650693600000,2022-04-23 06:00:00,LUNA/USD,93.05,93.46,92.78,92.99,103.845593,9656.601693069999
1650690000000,2022-04-23 05:00:00,LUNA/USD,93.29,93.57,93.01,93.05,328.34,30552.036999999997
