Time,Open,High,Low,Last,Change,%Chg,Volume
"06/26/2021 23:00",1.000124,1.000225,1.000111,1.000124,0,0.00%,460
"06/26/2021 22:00",1.000118,1.000219,1.000117,1.000124,6.0E-6,0.00%,550
"06/26/2021 21:00",1.000023,1.000124,0.999922,1.000118,9.5E-5,+0.01%,532
"06/26/2021 20:00",1.000016,1.000121,1.000014,1.000023,7.0E-6,0.00%,620
"06/26/2021 19:00",0.999939,1.000139,0.999939,1.000016,7.7E-5,+0.01%,558
"06/26/2021 18:00",1.000047,1.000238,0.999938,0.999939,-0.000108,-0.01%,517
"06/26/2021 17:00",1.000047,1.000145,1.000038,1.000047,9.0E-6,0.00%,577
"06/26/2021 16:00",1.00005,1.00015,0.999933,1.000038,-1.2E-5,0.00%,473
"06/26/2021 15:00",1.000041,1.00005,0.999934,1.00005,9.0E-6,0.00%,362
"06/26/2021 14:00",0.999945,1.000047,0.999934,1.000041,9.7E-5,+0.01%,395
"06/26/2021 13:00",0.999928,1.000034,0.999824,0.999944,1.6E-5,0.00%,425
"06/26/2021 12:00",0.999937,1.000033,0.999926,0.999928,-9.0E-6,0.00%,583
"06/26/2021 11:00",1.000039,1.000142,0.999928,0.999937,-0.000102,-0.01%,527
"06/26/2021 10:00",1.000034,1.000139,0.999906,1.000039,5.0E-6,0.00%,521
"06/26/2021 09:00",0.999835,1.000235,0.999752,1.000034,0.000199,+0.02%,471
"06/26/2021 08:00",1.000126,1.000223,0.999736,0.999835,-0.000291,-0.03%,559
"06/26/2021 07:00",1.000124,1.000226,1.000026,1.000126,9.9E-5,+0.01%,516
"06/26/2021 06:00",1.000223,1.000223,1.000022,1.000027,-9.9E-5,-0.01%,443
"06/26/2021 05:00",1.000028,1.00022,1.000003,1.000126,9.8E-5,+0.01%,515
"06/26/2021 04:00",1.000099,1.000228,1.000002,1.000028,-7.5E-5,-0.01%,484
"06/26/2021 03:00",1.000103,1.000117,0.999905,1.000103,0,0.00%,429
"06/26/2021 02:00",1.000016,1.000111,0.999818,1.000103,8.7E-5,+0.01%,503
"06/26/2021 01:00",0.999938,1.000035,0.999814,1.000016,7.8E-5,+0.01%,642
"06/26/2021 00:00",0.999938,1.000036,0.999837,0.999938,3.0E-6,0.00%,495
"06/25/2021 23:00",1.000036,1.000039,0.999839,0.999935,-0.000101,-0.01%,360
"06/25/2021 22:00",1.000037,1.000041,0.999935,1.000036,-1.0E-6,0.00%,409
"06/25/2021 21:00",1.000037,1.000037,0.999918,1.000037,0,0.00%,514
"06/25/2021 20:00",1.000038,1.000136,0.99992,1.000037,-1.0E-6,0.00%,565
"06/25/2021 19:00",0.99994,1.000138,0.999937,1.000038,9.8E-5,+0.01%,519
"06/25/2021 18:00",0.999937,1.000041,0.999838,0.99994,3.0E-6,0.00%,357
"06/25/2021 17:00",0.999934,1.000137,0.999838,0.999937,3.0E-6,0.00%,362
"06/25/2021 16:00",1.000036,1.000038,0.999837,0.999934,-0.000102,-0.01%,345
"06/25/2021 15:00",1.000035,1.000036,0.999934,1.000036,2.0E-6,0.00%,433
"06/25/2021 14:00",0.999939,1.000035,0.999838,1.000034,9.5E-5,+0.01%,408
"06/25/2021 13:00",0.999841,0.99994,0.999737,0.999939,9.8E-5,+0.01%,524
"06/25/2021 12:00",0.999825,0.999845,0.999639,0.999841,1.6E-5,0.00%,548
"06/25/2021 11:00",0.999724,0.999933,0.999625,0.999825,0.000101,+0.01%,478
"06/25/2021 10:00",0.999909,0.999909,0.999622,0.999724,-0.000185,-0.02%,536
"06/25/2021 09:00",0.999714,1.000005,0.999617,0.999909,0.000195,+0.02%,573
"06/25/2021 08:00",0.999723,0.999813,0.999517,0.999714,-9.0E-6,0.00%,618
"06/25/2021 07:00",0.999624,1.000016,0.999624,0.999723,3.0E-6,0.00%,602
"06/25/2021 06:00",0.999914,0.999919,0.999623,0.99972,-0.000194,-0.02%,581
"06/25/2021 05:00",0.999916,1.000014,0.999717,0.999914,-2.0E-6,0.00%,538
"06/25/2021 04:00",0.999921,1.000017,0.999819,0.999916,-1.0E-6,0.00%,599
"06/25/2021 03:00",1.00001,1.000119,0.999821,0.999917,-9.3E-5,-0.01%,509
"06/25/2021 02:00",1.000008,1.000014,0.999799,1.00001,2.0E-6,0.00%,638
"06/25/2021 01:00",1.000004,1.000015,0.999801,1.000008,4.0E-6,0.00%,561
"06/25/2021 00:00",1.000108,1.000117,0.999906,1.000004,-0.000103,-0.01%,718
"06/24/2021 23:00",1.000115,1.000116,1.000008,1.000107,-8.0E-6,0.00%,518
"06/24/2021 22:00",1.000113,1.000115,1.000012,1.000115,2.0E-6,0.00%,668
"06/24/2021 21:00",0.999812,1.000113,0.999811,1.000113,0.000295,+0.03%,596
"06/24/2021 20:00",0.999906,0.999916,0.999806,0.999818,-8.7E-5,-0.01%,528
"06/24/2021 19:00",0.999908,0.999913,0.999801,0.999905,-3.0E-6,0.00%,516
"06/24/2021 18:00",0.999909,1.000012,0.999905,0.999908,-1.0E-6,0.00%,467
"06/24/2021 17:00",1.00001,1.000109,0.999909,0.999909,-0.000101,-0.01%,485
"06/24/2021 16:00",1.00001,1.000108,1.000004,1.00001,0,0.00%,456
"06/24/2021 15:00",1.000113,1.000195,1.000003,1.00001,-0.000103,-0.01%,502
"06/24/2021 14:00",1.000201,1.000208,1.00001,1.000113,-8.8E-5,-0.01%,345
"06/24/2021 13:00",1.000109,1.000208,1.000004,1.000201,9.7E-5,+0.01%,424
"06/24/2021 12:00",1.000114,1.000211,1.000013,1.000104,-1.0E-5,0.00%,388
"06/24/2021 11:00",1.000115,1.000212,1.000011,1.000114,-1.0E-6,0.00%,436
"06/24/2021 10:00",1.000127,1.000225,1.000007,1.000115,-1.2E-5,0.00%,480
"06/24/2021 09:00",1.000127,1.000225,1.00003,1.000127,0,0.00%,519
"06/24/2021 08:00",1.000133,1.000225,1.000028,1.000127,-6.0E-6,0.00%,604
"06/24/2021 07:00",0.999955,1.000141,0.999945,1.000133,0.000174,+0.02%,543
"06/24/2021 06:00",0.999933,1.000054,0.999928,0.999959,-6.9E-5,-0.01%,628
"06/24/2021 05:00",0.999929,1.00003,0.999924,1.000028,9.9E-5,+0.01%,468
"06/24/2021 04:00",0.999925,1.000024,0.999919,0.999929,-9.2E-5,-0.01%,508
"06/24/2021 03:00",0.999923,1.000119,0.999918,1.000021,9.8E-5,+0.01%,470
"06/24/2021 02:00",1.000021,1.000118,0.999917,0.999923,-9.8E-5,-0.01%,592
"06/24/2021 01:00",1.000113,1.000215,1.000016,1.000021,-9.2E-5,-0.01%,507
"06/24/2021 00:00",1.000204,1.000216,1.000103,1.000113,5.0E-6,0.00%,350
"06/23/2021 23:00",1.000201,1.000305,1.000104,1.000108,-9.3E-5,-0.01%,702
"06/23/2021 22:00",1.000201,1.000301,1.000001,1.000201,0,0.00%,556
"06/23/2021 21:00",1.000197,1.000201,1.000092,1.000201,4.0E-6,0.00%,645
"06/23/2021 20:00",1.000193,1.000297,1.000093,1.000197,4.0E-6,0.00%,530
"06/23/2021 19:00",1.000191,1.000211,1.000072,1.000193,2.0E-6,0.00%,482
"06/23/2021 18:00",1.0003,1.000301,1.000104,1.000191,-0.000109,-0.01%,546
"06/23/2021 17:00",1.000202,1.000302,1.000103,1.0003,9.8E-5,+0.01%,523
"06/23/2021 16:00",1.000118,1.000317,1.000096,1.000202,8.4E-5,+0.01%,487
"06/23/2021 15:00",1.000215,1.000222,1.000014,1.000118,-9.9E-5,-0.01%,526
"06/23/2021 14:00",1.000213,1.000222,1.000104,1.000217,4.0E-6,0.00%,503
"06/23/2021 13:00",1.000202,1.000216,1.0001,1.000213,1.1E-5,0.00%,465
"06/23/2021 12:00",1.0003,1.000304,1.000112,1.000202,-9.8E-5,-0.01%,462
"06/23/2021 11:00",1.000399,1.000399,1.000198,1.0003,-9.8E-5,-0.01%,505
"06/23/2021 10:00",1.000405,1.000602,1.000299,1.000398,-7.0E-6,0.00%,492
"06/23/2021 09:00",1.00059,1.000597,1.000394,1.000405,-8.9E-5,-0.01%,629
"06/23/2021 08:00",1.000416,1.000602,1.000323,1.000494,7.8E-5,+0.01%,559
"06/23/2021 07:00",1.000325,1.000423,1.000312,1.000416,9.1E-5,+0.01%,583
"06/23/2021 06:00",1.000394,1.00042,1.000299,1.000325,-6.9E-5,-0.01%,778
"06/23/2021 05:00",1.000414,1.000423,1.000292,1.000394,-2.0E-5,0.00%,765
"06/23/2021 04:00",1.000409,1.000509,1.000314,1.000414,5.0E-6,0.00%,608
"06/23/2021 03:00",1.00042,1.000525,1.00031,1.000409,-1.7E-5,0.00%,691
"06/23/2021 02:00",1.000406,1.000506,1.000109,1.000426,2.0E-5,0.00%,491
"06/23/2021 01:00",1.000213,1.000497,1.000205,1.000406,0.000204,+0.02%,796
"06/23/2021 00:00",1.000299,1.000309,1.000196,1.000202,-3.0E-6,0.00%,565
"06/22/2021 23:00",1.000299,1.000409,1.000203,1.000205,-9.2E-5,-0.01%,419
"06/22/2021 22:00",1.000405,1.000419,1.000205,1.000297,-9.9E-5,-0.01%,535
"06/22/2021 21:00",1.000417,1.0005,1.00021,1.000396,-2.1E-5,0.00%,532
"06/22/2021 20:00",1.000241,1.000515,1.000222,1.000417,0.000176,+0.02%,411
"06/22/2021 19:00",1.000431,1.000535,1.00013,1.000241,-0.000184,-0.02%,423
"06/22/2021 18:00",1.000234,1.000431,1.000151,1.000425,0.000191,+0.02%,438
"06/22/2021 17:00",1.000131,1.000347,1.000131,1.000234,0.000103,+0.01%,426
"06/22/2021 16:00",1.000337,1.000434,1.000128,1.000131,-0.000206,-0.02%,429
"06/22/2021 15:00",1.000325,1.000434,1.000136,1.000337,1.2E-5,0.00%,488
"06/22/2021 14:00",1.000533,1.00064,1.000283,1.000325,-0.000208,-0.02%,451
"06/22/2021 13:00",1.00054,1.000636,1.000321,1.000533,-7.0E-6,0.00%,449
"06/22/2021 12:00",1.000535,1.000634,1.000431,1.00054,5.0E-6,0.00%,430
"06/22/2021 11:00",1.000424,1.000722,1.000324,1.000535,0.000111,+0.01%,525
"06/22/2021 10:00",1.000283,1.000535,1.000269,1.000424,0.000141,+0.01%,526
"06/22/2021 09:00",0.999932,1.000289,0.999804,1.000283,0.000393,+0.04%,504
"06/22/2021 08:00",0.999903,1.000297,0.999804,0.99989,-1.3E-5,0.00%,509
"06/22/2021 07:00",0.999955,1.000273,0.999829,0.999903,-5.2E-5,-0.01%,568
"06/22/2021 06:00",0.999924,1.000061,0.999793,0.999955,-5.0E-6,0.00%,517
"06/22/2021 05:00",0.999866,0.99996,0.99974,0.99996,9.4E-5,+0.01%,422
"06/22/2021 04:00",0.999966,1.000083,0.999768,0.999866,-0.0001,-0.01%,448
"06/22/2021 03:00",0.999904,1.000082,0.999818,0.999966,6.0E-5,+0.01%,426
"06/22/2021 02:00",1.000038,1.000043,0.999906,0.999906,-0.000132,-0.01%,504
"06/22/2021 01:00",1.000234,1.000234,0.999927,1.000038,-0.000196,-0.02%,424
"06/22/2021 00:00",1.000135,1.000236,1.00003,1.000234,9.9E-5,+0.01%,407
"06/21/2021 23:00",1.000233,1.000243,1.000035,1.000135,-9.8E-5,-0.01%,463
"06/21/2021 22:00",1.000148,1.000246,1.000047,1.000233,6.7E-5,+0.01%,601
"06/21/2021 21:00",1.000061,1.000166,0.99994,1.000166,0.000105,+0.01%,632
"06/21/2021 20:00",0.99996,1.000154,0.999856,1.000061,0.000103,+0.01%,441
"06/21/2021 19:00",0.99987,0.999974,0.999846,0.999958,8.8E-5,+0.01%,491
"06/21/2021 18:00",0.99977,0.999964,0.999736,0.99987,0.0001,+0.01%,404
"06/21/2021 17:00",0.999939,1.000053,0.99977,0.99977,-0.000177,-0.02%,366
"06/21/2021 16:00",1.00006,1.000175,0.999947,0.999947,-0.000126,-0.01%,379
"06/21/2021 15:00",1.000177,1.00018,1.00006,1.000073,-0.000104,-0.01%,344
"06/21/2021 14:00",1.000172,1.000266,1.000055,1.000177,4.0E-6,0.00%,449
"06/21/2021 13:00",1.000153,1.000175,1.000057,1.000173,3.2E-5,0.00%,381
"06/21/2021 12:00",1.000146,1.000158,0.999962,1.000141,-5.0E-6,0.00%,404
"06/21/2021 11:00",0.999843,1.000259,0.999828,1.000146,0.000303,+0.03%,429
"06/21/2021 10:00",1.000154,1.000156,0.999836,0.999843,-0.000218,-0.02%,394
"06/21/2021 09:00",1.000156,1.00033,1.00004,1.000061,-9.5E-5,-0.01%,467
"06/21/2021 08:00",0.999883,1.000156,0.999851,1.000156,0.00029,+0.03%,491
"06/21/2021 07:00",0.999963,1.000083,0.999863,0.999866,-0.000101,-0.01%,557
"06/21/2021 06:00",0.999959,1.000149,0.99987,0.999967,-0.000104,-0.01%,531
"06/21/2021 05:00",1.000233,1.000282,0.999952,1.000071,-0.000162,-0.02%,582
"06/21/2021 04:00",1.000353,1.000467,1.000059,1.000233,-2.8E-5,0.00%,596
"06/21/2021 03:00",1.00036,1.000462,1.000249,1.000261,-9.4E-5,-0.01%,660
"06/21/2021 02:00",1.000448,1.000546,1.000343,1.000355,-9.3E-5,-0.01%,502
"06/21/2021 01:00",0.99992,1.000551,0.999914,1.000448,0.000528,+0.05%,677
"06/21/2021 00:00",0.999835,1.000023,0.999819,0.99992,8.5E-5,+0.01%,415
"06/20/2021 23:00",0.999722,0.999933,0.999722,0.999835,0.000107,+0.01%,421
"06/20/2021 22:00",0.999807,0.999915,0.999714,0.999728,-8.0E-5,-0.01%,400
"06/20/2021 21:00",0.999787,0.999909,0.999703,0.999808,2.1E-5,0.00%,398
"06/20/2021 20:00",0.999798,0.999888,0.999693,0.999787,-1.1E-5,0.00%,446
"06/20/2021 19:00",0.999893,0.999907,0.999696,0.999798,-4.0E-6,0.00%,925
"06/20/2021 18:00",0.999896,0.999907,0.999789,0.999802,-9.4E-5,-0.01%,515
"06/20/2021 17:00",0.999909,0.999914,0.9998,0.999896,-1.3E-5,0.00%,655
"06/20/2021 16:00",0.999903,1.000018,0.999801,0.999909,1.0E-6,0.00%,608
"06/20/2021 15:00",0.999933,1.00004,0.999836,0.999908,-2.5E-5,0.00%,375
"06/20/2021 14:00",1.000039,1.000047,0.999842,0.999933,-0.000106,-0.01%,416
"06/20/2021 13:00",1.00004,1.000145,0.999906,1.000039,-1.0E-6,0.00%,334
"06/20/2021 12:00",1.000128,1.000147,0.999939,1.00004,-8.8E-5,-0.01%,378
"06/20/2021 11:00",1.000231,1.00025,1.000031,1.000128,-0.000103,-0.01%,343
"06/20/2021 10:00",1.000256,1.000262,1.000144,1.000231,-2.3E-5,0.00%,380
"06/20/2021 09:00",1.000145,1.000254,1.000044,1.000254,0.000109,+0.01%,384
"06/20/2021 08:00",1.000052,1.000251,1.000041,1.000145,1.0E-6,0.00%,370
"06/20/2021 07:00",1.000056,1.000162,1.000035,1.000144,8.8E-5,+0.01%,401
"06/20/2021 06:00",0.999946,1.000156,0.999852,1.000056,0.00011,+0.01%,404
"06/20/2021 05:00",1.000057,1.00038,0.999759,0.999946,-0.000111,-0.01%,423
"06/20/2021 04:00",0.99994,1.000057,0.999844,1.000057,0.000117,+0.01%,366
"06/20/2021 03:00",0.999939,1.000038,0.999832,0.99994,1.0E-6,0.00%,459
"06/20/2021 02:00",1.000123,1.000136,0.999819,0.999939,-0.000181,-0.02%,408
"06/20/2021 01:00",1.000238,1.00024,1.000028,1.00012,-0.000122,-0.01%,351
"06/20/2021 00:00",1.000335,1.000342,1.000229,1.000242,-9.3E-5,-0.01%,463
"06/19/2021 23:00",1.000348,1.000362,1.000231,1.000335,-2.7E-5,0.00%,332
"06/19/2021 22:00",1.000349,1.000367,1.000246,1.000362,1.3E-5,0.00%,372
"06/19/2021 21:00",1.000344,1.000355,1.000246,1.000349,5.0E-6,0.00%,1029
"06/19/2021 20:00",1.000341,1.000349,1.000242,1.000344,3.0E-6,0.00%,759
"06/19/2021 19:00",1.000154,1.000352,1.00015,1.000341,0.000192,+0.02%,391
"06/19/2021 18:00",1.000261,1.000392,1.000148,1.000149,-0.000112,-0.01%,373
"06/19/2021 17:00",1.000248,1.000396,1.000239,1.000261,1.3E-5,0.00%,328
"06/19/2021 16:00",1.000349,1.000449,1.000248,1.000248,-0.000101,-0.01%,326
"06/19/2021 15:00",1.000453,1.000465,1.000349,1.000349,-0.000108,-0.01%,358
"06/19/2021 14:00",1.000556,1.000566,1.000349,1.000457,-5.0E-6,0.00%,414
"06/19/2021 13:00",1.000427,1.000645,1.000416,1.000462,3.7E-5,0.00%,349
"06/19/2021 12:00",1.000519,1.000525,1.000317,1.000425,-9.4E-5,-0.01%,335
"06/19/2021 11:00",1.000531,1.000634,1.000419,1.000519,-1.2E-5,0.00%,332
"06/19/2021 10:00",1.00053,1.000638,1.000428,1.000531,0,0.00%,378
"06/19/2021 09:00",1.000514,1.000624,1.00041,1.000531,1.7E-5,0.00%,432
"06/19/2021 08:00",1.000423,1.000524,1.000407,1.000514,9.1E-5,+0.01%,352
"06/19/2021 07:00",1.000437,1.000535,1.000408,1.000423,-1.3E-5,0.00%,347
"06/19/2021 06:00",1.000536,1.000539,1.000334,1.000436,-0.0001,-0.01%,341
"06/19/2021 05:00",1.000532,1.00063,1.000436,1.000536,4.0E-6,0.00%,345
"06/19/2021 04:00",1.00043,1.000539,1.000419,1.000532,0.000102,+0.01%,363
"06/19/2021 03:00",1.000516,1.000543,1.000327,1.00043,-8.6E-5,-0.01%,377
"06/19/2021 02:00",1.000419,1.000544,1.000418,1.000516,9.7E-5,+0.01%,250
"06/19/2021 01:00",1.000413,1.000435,1.000308,1.000419,2.0E-6,0.00%,358
"06/19/2021 00:00",1.000629,1.000629,1.00041,1.000417,-0.000212,-0.02%,401
"06/18/2021 23:00",1.000634,1.000635,1.00052,1.000629,-5.0E-6,0.00%,351
"06/18/2021 22:00",1.000534,1.000634,1.000421,1.000634,0.0001,+0.01%,396
"06/18/2021 21:00",1.000434,1.000534,1.000421,1.000534,9.9E-5,+0.01%,403
"06/18/2021 20:00",1.00043,1.000535,1.000411,1.000435,-9.0E-5,-0.01%,384
"06/18/2021 19:00",1.000521,1.00053,1.000421,1.000525,4.0E-6,0.00%,348
"06/18/2021 18:00",1.000528,1.00053,1.000422,1.000521,-7.0E-6,0.00%,382
"06/18/2021 17:00",1.000517,1.00053,1.00042,1.000528,1.1E-5,0.00%,385
"06/18/2021 16:00",1.000528,1.000539,1.000388,1.000517,-1.1E-5,0.00%,480
"06/18/2021 15:00",1.000434,1.000636,1.000338,1.000528,0.000103,+0.01%,389
"06/18/2021 14:00",1.000332,1.000522,1.000321,1.000425,0.000103,+0.01%,399
"06/18/2021 13:00",1.000333,1.000435,1.000225,1.000322,-3.0E-6,0.00%,405
"06/18/2021 12:00",1.000407,1.000507,1.000316,1.000325,-8.2E-5,-0.01%,360
"06/18/2021 11:00",1.000221,1.000505,1.000214,1.000407,0.000186,+0.02%,406
"06/18/2021 10:00",1.000319,1.000419,1.000221,1.000221,-9.8E-5,-0.01%,466
"06/18/2021 09:00",1.000125,1.000323,1.000026,1.000319,0.000194,+0.02%,473
"06/18/2021 08:00",1.000219,1.00022,1.000016,1.000125,-9.4E-5,-0.01%,414
"06/18/2021 07:00",1.000224,1.000227,1.000117,1.000219,-5.0E-6,0.00%,423
"06/18/2021 06:00",1.000215,1.000224,1.000118,1.000224,5.0E-6,0.00%,450
"06/18/2021 05:00",1.000221,1.000227,1.000123,1.000219,-2.0E-6,0.00%,712
"06/18/2021 04:00",1.000229,1.000234,1.000037,1.000221,-8.0E-6,0.00%,818
"06/18/2021 03:00",1.000116,1.000233,1.000114,1.000229,0.000113,+0.01%,595
"06/18/2021 02:00",1.000221,1.000224,1.00011,1.000116,-0.000105,-0.01%,778
"06/18/2021 01:00",1.000125,1.000227,1.000029,1.000221,9.6E-5,+0.01%,797
"06/18/2021 00:00",1.000126,1.000133,1.000021,1.000125,-1.0E-6,0.00%,464
"06/17/2021 23:00",1.00013,1.000133,1.000026,1.000126,-4.0E-6,0.00%,410
"06/17/2021 22:00",1.000133,1.000135,1.000023,1.00013,-3.0E-6,0.00%,431
"06/17/2021 21:00",1.000222,1.000232,1.000028,1.000133,-8.9E-5,-0.01%,394
"06/17/2021 20:00",1.000124,1.000228,1.000022,1.000222,9.8E-5,+0.01%,322
"06/17/2021 19:00",1.000027,1.000139,1.000024,1.000124,9.7E-5,+0.01%,342
"06/17/2021 18:00",1.000027,1.000132,1.000021,1.000027,0,0.00%,421
"06/17/2021 17:00",1.000026,1.000035,0.999925,1.000027,3.0E-6,0.00%,344
"06/17/2021 16:00",1.000033,1.000036,0.999924,1.000024,-9.0E-6,0.00%,289
"06/17/2021 15:00",0.999938,1.000037,0.999915,1.000033,9.5E-5,+0.01%,340
"06/17/2021 14:00",0.999826,0.999946,0.999826,0.999938,0.000101,+0.01%,375
"06/17/2021 13:00",0.99993,0.999942,0.999725,0.999837,-9.3E-5,-0.01%,366
"06/17/2021 12:00",0.999843,0.99994,0.999805,0.99993,8.7E-5,+0.01%,401
"06/17/2021 11:00",1.000046,1.000131,0.999843,0.999843,-0.000203,-0.02%,402
"06/17/2021 10:00",1.000046,1.000146,0.999953,1.000046,4.0E-6,0.00%,427
"06/17/2021 09:00",1.000038,1.000144,1.000029,1.000042,2.0E-6,0.00%,535
"06/17/2021 08:00",1.000024,1.000043,0.999917,1.00004,1.8E-5,0.00%,436
"06/17/2021 07:00",0.999911,1.000032,0.999908,1.000022,0.000111,+0.01%,427
"06/17/2021 06:00",1.000013,1.000025,0.999908,0.999911,-0.000102,-0.01%,618
"06/17/2021 05:00",0.999922,1.000026,0.999914,1.000013,-4.0E-6,0.00%,444
"06/17/2021 04:00",1.000025,1.000028,0.999919,1.000017,-8.0E-6,0.00%,483
"06/17/2021 03:00",1.000021,1.000042,0.999917,1.000025,4.0E-6,0.00%,427
"06/17/2021 02:00",1.000002,1.000023,0.999898,1.000021,1.9E-5,0.00%,448
"06/17/2021 01:00",0.999918,1.000013,0.999899,1.000002,9.6E-5,+0.01%,422
"06/17/2021 00:00",1.000013,1.000014,0.999906,0.999906,-0.000107,-0.01%,351
"06/16/2021 23:00",0.999922,1.000026,0.999912,1.000013,9.1E-5,+0.01%,358
"06/16/2021 22:00",1.000015,1.000028,0.999912,0.999922,-9.3E-5,-0.01%,523
"06/16/2021 21:00",1.000022,1.00003,0.999913,1.000015,-7.0E-6,0.00%,855
"06/16/2021 20:00",0.999931,1.000026,0.999818,1.000022,9.1E-5,+0.01%,366
"06/16/2021 19:00",0.999829,0.999941,0.999826,0.999931,0.000102,+0.01%,387
"06/16/2021 18:00",0.999829,0.999931,0.999727,0.999829,0,0.00%,331
"06/16/2021 17:00",0.999917,0.999926,0.999819,0.999829,-8.8E-5,-0.01%,341
"06/16/2021 16:00",0.999835,0.999931,0.999821,0.999917,9.5E-5,+0.01%,328
"06/16/2021 15:00",1.000019,1.000032,0.999739,0.999822,-0.000197,-0.02%,398
"06/16/2021 14:00",0.999914,1.000109,0.999819,1.000019,0.000105,+0.01%,401
"06/16/2021 13:00",0.999914,1.000025,0.999802,0.999914,-0.000105,-0.01%,413
"06/16/2021 12:00",1.000006,1.000105,0.99982,1.000019,1.3E-5,0.00%,390
"06/16/2021 11:00",1.000105,1.000115,0.999909,1.000006,-9.9E-5,-0.01%,434
"06/16/2021 10:00",1.00012,1.000121,1.00001,1.000105,-1.3E-5,0.00%,337
"06/16/2021 09:00",1.000114,1.000212,1.000008,1.000118,-9.0E-5,-0.01%,566
"06/16/2021 08:00",1.000011,1.000214,0.999911,1.000208,0.000197,+0.02%,560
"06/16/2021 07:00",1.000129,1.000233,0.999919,1.000011,-0.000118,-0.01%,463
"06/16/2021 06:00",1.000127,1.00023,1.000113,1.000129,2.0E-6,0.00%,506
"06/16/2021 05:00",1.000113,1.000221,1.000027,1.000127,1.4E-5,0.00%,472
"06/16/2021 04:00",1.000111,1.000121,1.000013,1.000113,2.0E-6,0.00%,413
"06/16/2021 03:00",1.000116,1.000123,1.00001,1.000111,5.0E-6,0.00%,454
"06/16/2021 02:00",1.000007,1.000122,1.000005,1.000106,9.9E-5,+0.01%,559
"06/16/2021 01:00",1.000103,1.000112,1.000006,1.000007,-9.6E-5,-0.01%,444
"06/16/2021 00:00",1.000104,1.000105,1,1.000103,-3.0E-6,0.00%,457
"06/15/2021 23:00",1.000103,1.000108,1.000002,1.000106,3.0E-6,0.00%,445
"06/15/2021 22:00",1.000012,1.000112,0.999921,1.000103,9.1E-5,+0.01%,550
"06/15/2021 21:00",1.00002,1.000115,0.99992,1.000012,-8.0E-6,0.00%,359
"06/15/2021 20:00",1.000103,1.000206,1.000014,1.00002,-8.3E-5,-0.01%,317
"06/15/2021 19:00",1.000107,1.000203,1.000004,1.000103,-4.0E-6,0.00%,354
"06/15/2021 18:00",1.000103,1.000112,0.999908,1.000107,4.0E-6,0.00%,436
"06/15/2021 17:00",1.000011,1.000208,0.999916,1.000103,9.1E-5,+0.01%,476
"06/15/2021 16:00",1.000018,1.000025,0.999821,1.000012,-6.0E-6,0.00%,391
"06/15/2021 15:00",0.99991,1.00012,0.999803,1.000018,0.000108,+0.01%,410
"06/15/2021 14:00",1.0002,1.000204,0.999817,0.99991,-0.00029,-0.03%,437
"06/15/2021 13:00",1.000008,1.000203,0.999905,1.0002,0.000192,+0.02%,446
"06/15/2021 12:00",1.000018,1.00002,0.999912,1.000008,-1.0E-5,0.00%,340
"06/15/2021 11:00",1.000006,1.000098,0.999817,1.000018,1.2E-5,0.00%,387
"06/15/2021 10:00",1.000002,1.000109,0.9999,1.000006,4.0E-6,0.00%,405
"06/15/2021 09:00",1.000012,1.000115,0.999908,1.000002,-1.0E-5,0.00%,460
"06/15/2021 08:00",1.000112,1.000128,1.000004,1.000012,-0.0001,-0.01%,509
"06/15/2021 07:00",1.000207,1.000209,1.000008,1.000112,-9.5E-5,-0.01%,386
"06/15/2021 06:00",1.000113,1.000302,1.000104,1.000207,0.000103,+0.01%,438
"06/15/2021 05:00",1.000205,1.00031,1.000104,1.000104,-0.000108,-0.01%,482
"06/15/2021 04:00",1.000204,1.000309,1.000014,1.000212,8.0E-6,0.00%,458
"06/15/2021 03:00",1.000303,1.00031,1.0002,1.000204,-9.9E-5,-0.01%,642
"06/15/2021 02:00",1.00031,1.00031,1.000196,1.000303,-7.0E-6,0.00%,452
"06/15/2021 01:00",1.0003,1.000327,1.00003,1.00031,8.0E-6,0.00%,534
"06/15/2021 00:00",1.000304,1.000401,1.0002,1.000302,-2.0E-6,0.00%,462
"06/14/2021 23:00",1.000405,1.000501,1.000199,1.000304,-0.000101,-0.01%,391
"06/14/2021 22:00",1.0003,1.000414,1.0003,1.000405,0.000105,+0.01%,346
"06/14/2021 21:00",1.000296,1.000403,1.000202,1.0003,4.0E-6,0.00%,342
"06/14/2021 20:00",1.000309,1.000309,1.000203,1.000296,-1.3E-5,0.00%,304
"06/14/2021 19:00",1.000396,1.000411,1.000204,1.000309,-9.0E-5,-0.01%,376
"06/14/2021 18:00",1.000404,1.000407,1.000206,1.000399,-5.0E-6,0.00%,363
"06/14/2021 17:00",1.000309,1.000407,1.000207,1.000404,9.5E-5,+0.01%,310
"06/14/2021 16:00",1.0002,1.000407,1.000199,1.000309,0.000101,+0.01%,339
"06/14/2021 15:00",1.0002,1.000301,1.000191,1.000208,1.7E-5,0.00%,382
"06/14/2021 14:00",1.000296,1.000303,1.000094,1.000191,-0.000105,-0.01%,320
"06/14/2021 13:00",1.000299,1.0004,1.000196,1.000296,-3.0E-6,0.00%,410
"06/14/2021 12:00",1.000101,1.000301,1.000101,1.000299,0.000198,+0.02%,349
"06/14/2021 11:00",1.000408,1.000409,1,1.000101,-0.000307,-0.03%,472
